TRX-E-000293ACT-E-005  00000000000020260223072560XFER-TO-BANK_C-ACT-C-005                00
TRX-E-000294ACT-E-002  00000000000020260223072884XFER-TO-BANK_B-ACT-B-002                00
TRX-E-000295ACT-E-005  00000000000020260223074451Grant                                   00
TRX-E-000296ACT-E-004  00000000000020260223074868Stipend                                 00
TRX-E-000297ACT-E-002  00000000000020260223080445XFER-FROM-BANK_C-ACT-C-001              00
TRX-E-000298ACT-E-005  00000000000020260223080536XFER-TO-BANK_B-ACT-B-004                00
TRX-E-000299ACT-E-006  00000000000020260223081617XFER-TO-BANK_D-ACT-D-002                00
TRX-E-000300ACT-E-006  00000000000020260223082205XFER-FROM-BANK_C-ACT-C-003              00
TRX-E-000301ACT-E-004  00000047510920260223101380|STL-20260223-000001                    00
TRX-E-000302ACT-E-005  00000043511320260223102951|STL-20260223-000005                    00
TRX-E-000303ACT-E-002  00000038336120260223104319|STL-20260223-000010                    00
TRX-E-000304ACT-E-007 T00000007546920260223105148Share                                   00
TRX-E-000305ACT-E-006  00000020550620260223105629|STL-20260223-000013                    00
TRX-E-000306ACT-E-001  00000049964820260223110836|STL-20260223-000015                    00
TRX-E-000307ACT-E-001  00000017128020260223111738|STL-20260223-000016                    00
TRX-E-000308ACT-E-002  00000049924320260223112921|STL-20260223-000020                    00
TRX-E-000309ACT-E-005  00000006651720260223115116|STL-20260223-000026                    00
TRX-E-000310ACT-E-006  00000001175520260223115436vendor                                  00
TRX-E-000311ACT-E-001  00000028302120260223115517disbursement                            00
TRX-E-000312ACT-E-006  00000004428720260223115600|STL-20260223-000027                    00
TRX-E-000313ACT-E-007  00000018104720260223120601|STL-20260223-000029                    00
TRX-E-000314ACT-E-004  00000027474320260223121130deposit                                 00
TRX-E-000315ACT-E-002  00000040377720260223121813|STL-20260223-000032                    00
TRX-E-000316ACT-E-004  00000002306120260223121905fee                                     00
TRX-E-000317ACT-E-007  00000044679920260223121992|STL-20260223-000033                    00
TRX-E-000318ACT-E-007  00000059640320260223123329|STL-20260223-000036                    00
TRX-E-000319ACT-E-007  00000427096720260223123674|STL-20260223-000037                    00
TRX-E-000320ACT-E-005  00000201479820260223131231|STL-20260223-000045                    00
TRX-E-000321ACT-E-004  00000007500320260223131917|STL-20260223-000047                    00
TRX-E-000322ACT-E-002 T00000003637620260223132591Emergency                               00
TRX-E-000323ACT-E-001 T00000012573120260223132670Youth                                   00
TRX-E-000324ACT-E-008  00000007187720260223133077|STL-20260223-000050                    00
TRX-E-000325ACT-E-005  00000054402420260223133674|STL-20260223-000051                    00
TRX-E-000326ACT-E-003  00000027683620260223134148|STL-20260223-000053                    00
TRX-E-000327ACT-E-002  00000092538520260223135121|STL-20260223-000055                    00
TRX-E-000328ACT-E-005  00000033941820260223135206|STL-20260223-000056                    00
TRX-E-000329ACT-E-002  00000084764020260223140189|STL-20260223-000058                    00
TRX-E-000330ACT-E-008  00000080173720260223140662|STL-20260223-000059                    00
TRX-E-000331ACT-E-005  00000022076720260223140747payment                                 00
TRX-E-000332ACT-E-004 T00000008487220260223140832Emergency                               00
TRX-E-000333ACT-E-004  00000087226620260223142310|STL-20260223-000063                    00
TRX-E-000334ACT-E-002  00000020476720260223142845|STL-20260223-000064                    00
TRX-E-000335ACT-E-004  00000010205420260223143400|STL-20260223-000065                    00
TRX-E-000336ACT-E-002  00000354147920260223143847|STL-20260223-000066                    00
TRX-E-000337ACT-E-005  00000034831920260223145228dividend                                00
TRX-E-000338ACT-E-004  00000045243820260223145513|STL-20260223-000070                    00
TRX-E-000339ACT-E-002  00000093645020260223150459|STL-20260223-000072                    00
TRX-E-000340ACT-E-006  00000041718420260223150793|STL-20260223-000073                    00
TRX-E-000341ACT-E-005  00000047265220260223150881|STL-20260223-000074                    00
TRX-E-000342ACT-E-002  00000340639720260223151786|STL-20260223-000076                    00
TRX-E-000343ACT-E-008  00000093701620260223151882|STL-20260223-000077                    00
TRX-E-000344ACT-E-004  00000030700220260223152803deposit                                 00
TRX-E-000345ACT-E-008  00000008812320260223154212|STL-20260223-000082                    00
TRX-E-000346ACT-E-007  00000005659220260223154941|STL-20260223-000084                    00
TRX-E-000347ACT-E-005  00000033233720260223160359|STL-20260223-000087                    00
TRX-E-000348ACT-E-001 T00000006257520260223162583Share                                   00
TRX-E-000349ACT-E-007  00000006187320260223163124|STL-20260223-000094                    00
TRX-E-000350ACT-E-008  00000028623020260223164317|STL-20260223-000097                    00
TRX-E-000351ACT-E-003 I00000041690020260223165282Monthly interest credit — ACT-E-003   00
TRX-E-000352ACT-E-004 I00000002358620260223165282Monthly interest credit — ACT-E-004   00
TRX-E-000353ACT-E-006 I00000050109320260223165282Monthly interest credit — ACT-E-006   00
TRX-E-000354ACT-E-008 I00000014122720260223165282Monthly interest credit — ACT-E-008   00
TRX-E-000355ACT-E-002  00000249994420260223170201|STL-20260223-000099                    00
TRX-E-000356ACT-E-007 T00000004585720260223171334Emergency                               00
TRX-E-000357ACT-E-002  00000026279620260223171756|STL-20260223-000104                    00
TRX-E-000358ACT-E-006  00000066586720260223172679|STL-20260223-000106                    00
TRX-E-000359ACT-E-003  00000009831420260223174717|STL-20260223-000110                    00
TRX-E-000360ACT-E-004  00000003146520260223174816|STL-20260223-000111                    00
TRX-E-000361ACT-E-005  00000114227220260223175416|STL-20260223-000112                    00
TRX-E-000362ACT-E-007 T00000006936720260223180538Emergency                               00
TRX-E-000363ACT-E-008  00000000231820260223180832fee                                     00
TRX-E-000364ACT-E-005  00000035767520260223181863|STL-20260223-000118                    00
TRX-E-000365ACT-E-002  00000025929020260223182205|STL-20260223-000119                    00
TRX-E-000366ACT-E-005  00000026131920260223183784disbursement                            00
TRX-E-000367ACT-E-004  00000029640120260223184188payment                                 00
TRX-E-000368ACT-E-007  00000047510920260223415737                                        00
TRX-E-000369ACT-E-001  00000043511320260223421258                                        00
TRX-E-000370ACT-E-004  00000038336120260223422619                                        00
TRX-E-000371ACT-E-005 T00000007546920260223423420                                        00
TRX-E-000372ACT-E-004  00000020550620260223423898                                        00
TRX-E-000373ACT-E-001  00000049964820260223425068                                        00
TRX-E-000374ACT-E-002  00000017128020260223425959                                        00
TRX-E-000375ACT-E-004  00000049924320260223431101                                        00
TRX-E-000376ACT-E-001  00000006651720260223433501                                        00
TRX-E-000377ACT-E-003  00000001175520260223433823                                        00
TRX-E-000378ACT-E-002  00000028302120260223433907                                        00
TRX-E-000379ACT-E-003  00000004428720260223433990                                        00
TRX-E-000380ACT-E-005  00000018104720260223434962                                        00
TRX-E-000381ACT-E-008  00000027474320260223435496                                        00
TRX-E-000382ACT-E-004  00000040377720260223440180                                        00
TRX-E-000383ACT-E-008  00000002306120260223440267                                        00
TRX-E-000384ACT-E-006  00000044679920260223440357                                        00
TRX-E-000385ACT-E-005  00000059640320260223441695                                        00
TRX-E-000386ACT-E-005  00000427096720260223442030                                        00
TRX-E-000387ACT-E-001  00000201479820260223445589                                        00
TRX-E-000388ACT-E-008  00000007500320260223450252                                        00
TRX-E-000389ACT-E-004 T00000003637620260223450908                                        00
TRX-E-000390ACT-E-002 T00000012573120260223450985                                        00
TRX-E-000391ACT-E-008  00000007187720260223451391                                        00
TRX-E-000392ACT-E-001  00000054402420260223451977                                        00
TRX-E-000393ACT-E-005  00000027683620260223452484                                        00
TRX-E-000394ACT-E-003  00000092538520260223453504                                        00
TRX-E-000395ACT-E-001  00000033941820260223453584                                        00
TRX-E-000396ACT-E-003  00000084764020260223454572                                        00
TRX-E-000397ACT-E-007  00000080173720260223455048                                        00
TRX-E-000398ACT-E-002  00000022076720260223455131                                        00
TRX-E-000399ACT-E-005 T00000008487220260223455218                                        00
TRX-E-000400ACT-E-008  00000087226620260223460696                                        00
TRX-E-000401ACT-E-003  00000020476720260223461221                                        00
TRX-E-000402ACT-E-008  00000010205420260223461776                                        00
TRX-E-000403ACT-E-004  00000354147920260223462229                                        00
TRX-E-000404ACT-E-002  00000034831920260223463649                                        00
TRX-E-000405ACT-E-008  00000045243820260223463928                                        00
TRX-E-000406ACT-E-003  00000093645020260223464874                                        00
TRX-E-000407ACT-E-004  00000041718420260223465202                                        00
TRX-E-000408ACT-E-002  00000047265220260223465294                                        00
TRX-E-000409ACT-E-004  00000340639720260223470200                                        00
TRX-E-000410ACT-E-007  00000093701620260223470295                                        00
TRX-E-000411ACT-E-007  00000030700220260223471224                                        00
TRX-E-000412ACT-E-006  00000042517620260223472467                                        00
TRX-E-000413ACT-E-007  00000001338020260223473287                                        00
TRX-E-000414ACT-E-006  00000005659220260223473465                                        00
TRX-E-000415ACT-E-001  00000033233720260223474880                                        00
TRX-E-000416ACT-E-002 T00000006257520260223481138                                        00
TRX-E-000417ACT-E-006  00000006187320260223481681                                        00
TRX-E-000418ACT-E-007  00000028623020260223482909                                        00
TRX-E-000419ACT-E-003 I00000042184020260223483883Monthly interest credit — ACT-E-003   00
TRX-E-000420ACT-E-004 I00000003520120260223483883Monthly interest credit — ACT-E-004   00
TRX-E-000421ACT-E-006 I00000050138720260223483883Monthly interest credit — ACT-E-006   00
TRX-E-000422ACT-E-008 I00000014275320260223483883Monthly interest credit — ACT-E-008   00
TRX-E-000423ACT-E-003  00000249994420260223484781                                        00
TRX-E-000424ACT-E-005 T00000004585720260223485937                                        00
TRX-E-000425ACT-E-004  00000026279620260223490354                                        00
TRX-E-000426ACT-E-004  00000066586720260223491258                                        00
TRX-E-000427ACT-E-005  00000000820520260223492248                                        00
TRX-E-000428ACT-E-001  00000001067620260223492666                                        00
TRX-E-000429ACT-E-005  00000009831420260223493298                                        00
TRX-E-000430ACT-E-007  00000003146520260223493388                                        00
TRX-E-000431ACT-E-002  00000114227220260223493981                                        00
TRX-E-000432ACT-E-005 T00000006936720260223495082                                        00
TRX-E-000433ACT-E-007  00000000231820260223495360                                        00
TRX-E-000434ACT-E-002  00000035767520260223500389                                        00
TRX-E-000435ACT-E-004  00000025929020260223500725                                        00
TRX-E-000436ACT-E-002  00000026131920260223502249                                        00
TRX-E-000437ACT-E-007  00000029640120260223502668                                        00
TRX-E-000438ACT-E-003  00000049738420260223504230                                        00
TRX-E-000439ACT-E-002  00000003384220260223504322                                        00
TRX-E-000440ACT-E-002  00000144836020260223505005                                        00
TRX-E-000441ACT-E-004  00000048469620260223510799                                        00
TRX-E-000442ACT-E-008  00000120529420260223511144                                        00
TRX-E-000443ACT-E-006  00000029592620260223511239                                        00
TRX-E-000444ACT-E-002  00000239106120260223512736                                        00
TRX-E-000445ACT-E-001  00000015157320260223513031                                        00
TRX-E-000446ACT-E-002  00000010773320260223513869                                        00
TRX-E-000447ACT-E-002  00000012378820260223514247                                        00
TRX-E-000448ACT-E-006  00000016271920260223515530                                        00
TRX-E-000449ACT-E-005  00000079715720260223520259                                        00
TRX-E-000450ACT-E-005  00000011737320260223520783                                        00
TRX-E-000451ACT-E-008  00000027912520260223521133                                        00
TRX-E-000452ACT-E-003 T00000008281620260223521828                                        00
TRX-E-000453ACT-E-007  00000001834820260223521911                                        00
TRX-E-000454ACT-E-002  00000001215620260223522011                                        00
TRX-E-000455ACT-E-005  00000049684620260223522377                                        00
TRX-E-000456ACT-E-006  00000014482520260223524909                                        00
TRX-E-000457ACT-E-005  00000011466520260223530296                                        00
TRX-E-000458ACT-E-007  00000029791620260223530606                                        00
TRX-E-000459ACT-E-007  00000045540720260223530944                                        00
TRX-E-000460ACT-E-007  00000328250520260223531544                                        00
TRX-E-000461ACT-E-002  00000095288920260223532341                                        00
TRX-E-000462ACT-E-004  00000413909320260223532736                                        00
TRX-E-000463ACT-E-004  00000000778220260223532892                                        00
TRX-E-000464ACT-E-002  00000002321820260223533622                                        00
TRX-E-000465ACT-E-008  00000169710820260223534301                                        00
TRX-E-000466ACT-E-004  00000025292820260223534679                                        00
TRX-E-000467ACT-E-003  00000094699320260223535466                                        00
TRX-E-000468ACT-E-008  00000005743920260223540584                                        00
TRX-E-000469ACT-E-001 T00000005055720260223541315                                        00
TRX-E-000470ACT-E-002  00000138906920260223542759                                        00
TRX-E-000471ACT-E-004  00000013163320260223542895                                        00
TRX-E-000472ACT-E-004  00000053081520260223543465                                        00
TRX-E-000473ACT-E-005  00000173093320260223543953                                        00
TRX-E-000474ACT-E-004  00000082063420260223544712                                        00
TRX-E-000475ACT-E-004  00000090115720260223550240                                        00
TRX-E-000476ACT-E-005  00000029918220260223550337                                        00
TRX-E-000477ACT-E-006  00000097147720260223551013                                        00
TRX-E-000478ACT-E-008  00000028704520260223551503                                        00
TRX-E-000479ACT-E-007  00000025010020260223551845                                        00
TRX-E-000480ACT-E-002  00000125360320260223552540                                        00
TRX-E-000481ACT-E-007  00000096255520260223553474                                        00
TRX-E-000482ACT-E-005  00000099570720260223554075                                        00
TRX-E-000483ACT-E-001  00000012076820260223554849                                        00
TRX-E-000484ACT-E-008  00000024407320260223554982                                        00
TRX-E-000485ACT-E-006  00000022122320260223555644                                        00
TRX-E-000486ACT-E-003  00000009126520260223560014                                        00
TRX-E-000487ACT-E-006  00000007467220260223561082                                        00
TRX-E-000488ACT-E-001  00000090674720260223561427                                        00
TRX-E-000489ACT-E-006  00000031800020260223561834                                        00
TRX-E-000490ACT-E-005  00000000802020260223562188                                        00
TRX-E-000491ACT-E-002  00000001715320260223562484                                        00
TRX-E-000492ACT-E-008  00000001745520260223563011                                        00
TRX-E-000493ACT-E-003  00000013164920260223563805                                        00
TRX-E-000494ACT-E-001  00000028101520260223564511                                        00
TRX-E-000495ACT-E-008 T00000014437220260223565647                                        00
TRX-E-000496ACT-E-005  00000087334020260223570344                                        00
TRX-E-000497ACT-E-001  00000012790820260223571732                                        00
TRX-E-000498ACT-E-005  00000018520620260223572419                                        00
TRX-E-000499ACT-E-001  00000004687020260223572817                                        00
TRX-E-000500ACT-E-006  00000077146220260223573481                                        00
TRX-E-000501ACT-E-005  00000034736420260223573900                                        00
TRX-E-000502ACT-E-002  00000038770720260223574250                                        00
TRX-E-000503ACT-E-008  00000006101420260223574571                                        00
TRX-E-000504ACT-E-006  00000011772120260223575922                                        00
TRX-E-000505ACT-E-008 T00000014165420260223580196                                        00
TRX-E-000506ACT-E-003  00000224770620260223581429                                        00
TRX-E-000507ACT-E-006  00000031529820260223583147                                        00
TRX-E-000508ACT-E-004  00000002323620260223583502                                        00
TRX-E-000509ACT-E-003  00000017992120260223584261                                        00
TRX-E-000510ACT-E-001  00000012890520260223585282                                        00
TRX-E-000511ACT-E-008  00000001529220260223585360                                        00
TRX-E-000512ACT-E-007 T00000003709620260223585540                                        00
TRX-E-000513ACT-E-008  00000017360320260223585880                                        00
TRX-E-000514ACT-E-005  00000023868220260223590299                                        00
TRX-E-000515ACT-E-006 T00000012931120260223591066                                        00
TRX-E-000516ACT-E-006  00000102420920260223591852                                        00
TRX-E-000517ACT-E-002  00000011943120260223592026                                        00
TRX-E-000518ACT-E-004  00000022822320260223592347                                        00
TRX-E-000519ACT-E-002  00000077569220260223592664                                        00
TRX-E-000520ACT-E-006  00000003453920260223000490                                        00
TRX-E-000521ACT-E-001  00000044831920260223001168                                        00
TRX-E-000522ACT-E-004  00000309538620260223002077                                        00
TRX-E-000523ACT-E-004  00000019607820260223002521                                        00
TRX-E-000524ACT-E-006  00000024918020260223002869                                        00
TRX-E-000525ACT-E-003  00000016711120260223004214                                        00
TRX-E-000526ACT-E-007  00000039075020260223004779                                        00
TRX-E-000527ACT-E-001  00000002814820260223005096                                        00
TRX-E-000528ACT-E-008  00000057684720260223005745                                        00
TRX-E-000529ACT-E-004  00000097190720260223010093                                        00
TRX-E-000530ACT-E-007  00000014357020260223010512                                        00
TRX-E-000531ACT-E-002  00000363722920260223010863                                        00
TRX-E-000532ACT-E-004  00000414594620260223011546                                        00
TRX-E-000533ACT-E-003  00000049189220260223011626                                        00
TRX-E-000534ACT-E-005  00000008809220260223012685                                        00
TRX-E-000535ACT-E-004  00000124434820260223013403                                        00
TRX-E-000536ACT-E-003  00000034445020260223013486                                        00
TRX-E-000537ACT-E-008 T00000007994620260223013810                                        00
TRX-E-000538ACT-E-003  00000098973820260223014131                                        00
TRX-E-000539ACT-E-001  00000018825120260223014797                                        00
TRX-E-000540ACT-E-005  00000113926020260223015448                                        00
TRX-E-000541ACT-E-004  00000008059720260223020031                                        00
TRX-E-000542ACT-E-003  00000120308120260223022311                                        00
TRX-E-000543ACT-E-001  00000035850320260223022973                                        00
TRX-E-000544ACT-E-005  00000015556820260223023303                                        00
TRX-E-000545ACT-E-008  00000017420520260223025049                                        00
TRX-E-000546ACT-E-006  00000241608520260223025793                                        00
TRX-E-000547ACT-E-006  00000017940020260223025992                                        00
TRX-E-000548ACT-E-003 T00000003680820260223030401                                        00
TRX-E-000549ACT-E-006  00000030670020260223031184                                        00
TRX-E-000550ACT-E-007  00000038116220260223041070                                        00
TRX-E-000551ACT-E-008  00000004310220260223041416                                        00
TRX-E-000552ACT-E-006  00000023001420260223043373                                        00
TRX-E-000553ACT-E-004  00000001843920260223044061                                        00
TRX-E-000554ACT-E-005  00000000610720260223044163                                        00
